603.6425	133.4231
695.2285	193.2028
606.8240	195.7147
1085.4723	224.5295
997.3826	223.9357
1086.0196	161.3877
998.2899	160.7545

317.4924	220.5374
229.8023	220.2162
317.7069	158.1077
230.6614	156.8816
691.4625	131.6104
603.6335	133.4396
695.2206	193.2276
606.8055	195.7353
1085.4587	224.5499
997.3648	223.9557
1086.0019	161.4124
998.2691	160.7753

317.4945	220.5046
229.8012	220.1781
317.7118	158.0669
230.6585	156.8484
691.4752	131.5778
603.6409	133.4063
695.2292	193.1924
606.8082	195.7065
1085.4783	224.5223
997.3864	223.9250
1086.0223	161.3802
998.2916	160.7444

317.5077	220.4847
229.8207	220.1590
317.7200	158.0446
230.6728	156.8297
691.4933	131.5631
603.6660	133.3868
695.2486	193.1719
606.8508	195.6892
1085.5026	224.5083
997.4083	223.9117
1086.0534	161.3644
998.3229	160.7322

317.4932	220.5109
229.8048	220.1833
317.7085	158.0799
230.6555	156.8562
691.4767	131.5872
603.6441	133.4191
695.2251	193.2015
606.8131	195.7176
1085.4737	224.5283
997.3803	223.9333
1086.0197	161.3865
998.2893	160.7505

317.4956	220.5202
229.8017	220.1976
317.7086	158.0878
230.6592	156.8669
691.4801	131.5859
603.6516	133.4146
695.2358	193.2030
606.8338	195.7157
1085.4887	224.5248
997.3964	223.9324
1086.0437	161.3807
998.3078	160.7461

317.4794	220.5317
229.7857	220.2113
317.6979	158.1033
230.6456	156.8762
691.4702	131.5914
603.6336	133.4246
695.2209	193.2105
606.8026	195.7207
1085.4711	224.5272
997.3737	223.9321
1086.0197	161.3832
998.2901	160.7523

317.4894	220.5178
229.7941	220.1954
317.7040	158.0874
230.6520	156.8603
691.4762	131.5886
603.6385	133.4237
695.2199	193.2050
606.8168	195.7166
1085.4774	224.5282
997.3806	223.9325
1086.0228	161.3821
998.2964	160.7495

317.5489	220.4974
229.8732	220.1743
317.7701	158.0618
230.7260	156.8493
